Frame_ID,User_ID,Model,R,D,fps,Pred_Cost,Real_Cost,Param_a,Param_b,Param_c,x,y,z,Mode
3,1,bicycle,0.07282295265770596,0.09282295265770596,50,0.001552644916288697,0.001441862327555039,0.6038993707340756,-0.28703343108558316,0.666953639915458,-2.0736181055689027,5.371416383699368,1.9725011441456217,Real
6,3,room,0.07719653362182746,0.08830764473293858,90,0.0015008605856899524,0.0013054695480011738,-0.3665083458015167,0.8407388005448464,0.4486419305019698,6.15755547871886,-1.965778681182875,0.33349219809696606,Real
7,2,room,0.07811081766525199,0.0892219287763631,90,0.0013707904946697097,0.0013931861102862645,-0.7321567756433047,1.3091742772509636,0.31489227206392706,0.876532942583937,2.5469215540020356,3.089481151160689,Real
4,0,bicycle,0.08251190510683193,0.09917857177349859,60,0.0017157926457740398,0.0018964298184350622,0.15407176446410845,0.3949954592772502,0.414115560105029,-4.434050494487228,3.167091016750317,1.3304001528299743,Real
7,3,room,0.08830764473293858,0.09941875584404969,90,0.0015094187024850484,0.001401543153765793,-0.15312672238832986,0.523967951780366,0.5317906468818627,6.174405027188638,-1.9318815315933022,0.34053996445164575,Real
8,2,room,0.0892219287763631,0.10033303988747422,90,0.0013726762223037496,0.0014629109086969124,-0.7386727064137092,1.319942324136469,0.31073724738112973,0.874872475673216,2.562356193234243,3.0824606733004414,Real
4,1,bicycle,0.09282295265770596,0.11282295265770596,50,0.0015498177095078414,0.0013931657051402533,0.5673238689480371,-0.23270719054986522,0.6475759833247731,-2.0327185853072978,5.393247689107673,1.9634971770181981,Real
5,0,bicycle,0.09917857177349859,0.11584523844016525,60,0.0017146600587117553,0.001802083497729398,0.17190784184502467,0.37043476617809007,0.42140240483765085,-4.416892282530338,3.202203979438254,1.335047505813547,Real
8,3,room,0.09941875584404969,0.1105298669551608,90,0.001510656610891518,0.0014007951430431975,-0.14061376036276235,0.503578324340684,0.5344281398258164,6.191254575658416,-1.8979843820037292,0.3475877308063254,Real
9,2,room,0.10033303988747422,0.11144415099858533,90,0.0013440167036185345,0.0013926821578607496,-0.8590672573217105,1.528826949355627,0.25196731150588675,0.873212008762495,2.5777908324664516,3.075440195440194,Real
9,3,room,0.1105298669551608,0.12164097806627192,90,0.001515667240826813,0.0013955552845697683,-0.08412965109226517,0.38566368480013086,0.5673084369169333,6.208104124128193,-1.8640872324141564,0.35463549716100506,Real
10,2,room,0.11144415099858533,0.12255526210969644,90,0.0013748883520538632,0.0013896920801244534,-0.852259325596478,1.5181526837830916,0.2582052531689967,0.8715515418517741,2.593225471698659,3.068419717579947,Real
5,1,bicycle,0.11282295265770596,0.13282295265770597,50,0.0015341328546895254,0.0016694946036036684,0.521033090022651,-0.17969836689662588,0.6365085347564483,-1.9918190650456928,5.4150789945159765,1.9544932098907748,Real
6,0,bicycle,0.11584523844016525,0.13251190510683192,60,0.0017054178163349097,0.0016544527121044692,0.06956997484653768,0.5345856396956842,0.3501066162206399,-4.399734070573448,3.2373169421261916,1.3396948587971198,Real
10,3,room,0.12164097806627192,0.13275208917738301,90,0.0015145753377768234,0.0016430226727040477,-0.4254671604768554,0.8938256727574105,0.35993731006654517,6.2249536725979695,-1.8301900828245836,0.3616832635156848,Real
11,2,room,0.12255526210969644,0.13366637322080754,90,0.0013767873672829128,0.0014129582176682005,-0.8582232684340911,1.5279671799795085,0.25436872167255165,0.8698910749410531,2.608660110930867,3.0613992397197,Real
7,0,bicycle,0.13251190510683192,0.14917857177349858,60,0.0016875803045227602,0.0017355191897585234,0.37639290274589005,0.09033512141475086,0.5035430919431425,-4.382575858616558,3.272429904814129,1.3443422117806922,Real
11,3,room,0.13275208917738301,0.14386320028849411,90,0.0015146626252924783,0.001484732427478368,-0.4177222053450022,0.8806580502032894,0.36080607999408065,6.241803221067747,-1.7962929332350108,0.3687310298703645,Real
6,1,bicycle,0.13282295265770597,0.15282295265770596,50,0.0015247311756487868,0.00158598323422675,0.6086655837279589,-0.29883173780968175,0.6770424029928326,-1.9509195447840875,5.43691029992428,1.945489242763351,Real
12,2,room,0.13366637322080754,0.14477748433191864,90,0.0013789963471397743,0.001619304812893656,-0.8649696313794621,1.539099813560406,0.24989981123512228,0.8682306080303321,2.624094750163075,3.0543787618594522,Real
12,3,room,0.14386320028849411,0.1549743113996052,90,0.0015105549725062265,0.001474331442088145,-0.3751192432229532,0.812312212303678,0.38514461479782325,6.258652769537525,-1.762395783645438,0.3757787962250442,Real
13,2,room,0.14477748433191864,0.15588859544302974,90,0.0013816527260810813,0.0013758265599153668,-0.8729451832953556,1.5522895812890185,0.24448489613729496,0.8665701411196112,2.6395293893952827,3.047358283999205,Real
8,0,bicycle,0.14917857177349858,0.16584523844016524,60,0.0016864303768220604,0.0016455665664639853,0.39911880023100366,0.058046894917483105,0.5137432456645034,-4.365417646659669,3.307542867502067,1.3489895647642651,Real
7,1,bicycle,0.15282295265770596,0.17282295265770595,50,0.0015218305254176886,0.0015166916462143562,0.5772259809434847,-0.2523895484828412,0.6606293164108019,-1.9100200245224825,5.458741605332584,1.9364852756359272,Real
13,3,room,0.1549743113996052,0.1660854225107163,90,0.001511611525301436,0.001233317645938668,-0.3638773437612499,0.7952841379770671,0.3885841551720022,6.275502318007302,-1.7284986340558652,0.3828265625797238,Real
14,2,room,0.15588859544302974,0.16699970655414084,90,0.001384950942888412,0.0014055826545650591,-0.8828100946657025,1.5686275081599366,0.23765898331760524,0.8649096742088902,2.6549640286274907,3.040337806138958,Real
9,0,bicycle,0.16584523844016524,0.1825119051068319,60,0.001685791471064751,0.0016449375741636996,0.40721977681332755,0.048501977612530334,0.5156071596547916,-4.348259434702778,3.3426558301900045,1.3536369177478378,Real
14,3,room,0.1660854225107163,0.1771965336218274,90,0.001513180252071275,0.0016031397084063878,-0.3458780459741706,0.7681793005460323,0.39465887925264836,6.292351866477079,-1.6946014844662924,0.38987432893440355,Real
15,2,room,0.16699970655414084,0.17811081766525194,90,0.0013891793408847843,0.001499047170229345,-0.8955745838235555,1.5897819712787593,0.22870963973910974,0.8632492072981692,2.6703986678596987,3.0333173282787103,Real
8,1,bicycle,0.17282295265770595,0.19282295265770594,50,0.0015184561295273416,0.0015433758837382612,0.5748528673524221,-0.2512140357269764,0.6614498145828639,-1.8691205042608774,5.480572910740888,1.9274813085085039,Real
15,3,room,0.1771965336218274,0.1883076447329385,90,0.0015156472369194569,0.001335281480892598,-0.31557668229986824,0.7227525159487223,0.4056788547753774,6.309201414946856,-1.6607043348767194,0.39692209528908323,Real
16,2,room,0.17811081766525194,0.18922192877636304,90,0.0013947899158502182,0.001513388030664657,-0.9128467843062752,1.6184079789733519,0.21650179354560825,0.8615887403874483,2.6858333070919063,3.0262968504184626,Real
10,0,bicycle,0.1825119051068319,0.19917857177349857,60,0.001685431555180316,0.0017059297400026478,0.4031967609379631,0.06025711194133303,0.5077885922998411,-4.331101222745888,3.3777687928779416,1.3582842707314107,Real
16,3,room,0.1883076447329385,0.1994187558440496,90,0.0015198193934374687,0.0015289194118800582,-0.2613204042048901,0.6416433296136975,0.4265016309090076,6.326050963416634,-1.6268071852871466,0.40396986164376286,Real
17,2,room,0.18922192877636304,0.20033303988747414,90,0.0014025413351865103,0.0015344304454734102,-0.9373274778719328,1.658964813559561,0.19912686885885536,0.8599282734767273,2.7012679463241143,3.0192763725582155,Real
9,1,bicycle,0.19282295265770594,0.21282295265770593,50,0.0015114038845901688,0.0014171373447828446,0.5451349212120197,-0.2133411217659697,0.6510946134509957,-1.828220983999272,5.502404216149192,1.91847734138108,Real
11,0,bicycle,0.19917857177349857,0.21584523844016523,60,0.0016868694076197523,0.0015272377333073247,0.34393292017751076,0.15611633089471894,0.47076377755607773,-4.313943010788998,3.4128817555658792,1.3629316237149833,Real
17,3,room,0.1994187558440496,0.2105298669551607,90,0.0015275937214268827,0.001572788558333626,-0.1557648708083286,0.4840360795342532,0.4684745264648146,6.342900511886412,-1.5929100356975738,0.4110176279984426,Real
18,2,room,0.20033303988747414,0.21144415099858524,90,0.0014138227193131211,0.001488416342514654,-0.9739192178421949,1.7195497009618734,0.1731151306985166,0.8582678065660063,2.7167025855563223,3.0122558946979683,Real
18,3,room,0.2105298669551607,0.2216409780662718,90,0.0015444699168713654,0.001797719425073805,0.07962089672000969,0.13258510210669605,0.5639193048021994,6.3597500603561885,-1.559012886108001,0.4180653943531223,Real
19,2,room,0.21144415099858524,0.22255526210969634,90,0.0014019524540944332,0.001275232462239878,-0.9149390383147693,1.6286833566918275,0.21008069658221362,0.856087256908037,2.7313602416634177,3.003849309861574,Real
10,1,bicycle,0.21282295265770593,0.23282295265770592,50,0.0015024709027409218,0.0016477435502174791,0.7841500070278367,-0.5869010746070149,0.794061649450931,-1.787321463737667,5.524235521557496,1.9094733742536565,Real
12,0,bicycle,0.21584523844016523,0.2325119051068319,60,0.0016902939824330688,0.0015517801196200192,0.20010531009274793,0.38727485760039154,0.3819840838405902,-4.296784798832109,3.447994718253817,1.3675789766985562,Real
19,3,room,0.2216409780662718,0.2327520891773829,90,0.0015275937214268827,0.0013143390618512454,-0.15576487080832993,0.4840360795342552,0.4684745264648141,6.373136067009332,-1.5236050825708283,0.42511502690229724,Real
20,2,room,0.22255526210969634,0.23366637322080744,90,0.0013937434964025118,0.001568269284824022,-0.873063373238045,1.5645989744092774,0.23596633148163879,0.8539067072500678,2.7460178977705128,2.9954427250251796,Real
13,0,bicycle,0.2325119051068319,0.24917857177349856,60,0.0016868694076197519,0.0016399557889858081,0.3439329201775111,0.15611633089471827,0.47076377755607784,-4.2762695449665,3.4813553114786804,1.3714670937943714,Real
20,3,room,0.2327520891773829,0.243863200288494,90,0.0015198193934374687,0.0010613443326319026,-0.2613204042048903,0.6416433296136977,0.4265016309090075,6.386522073662475,-1.4881972790336553,0.43216465945147214,Real
11,1,bicycle,0.23282295265770592,0.25282295265770593,50,0.001511403884590169,0.0015222269429965188,0.5451349212120191,-0.21334112176596848,0.6510946134509954,-1.7448102442450808,5.541964450265084,1.8990364502994344,Real
21,2,room,0.23366637322080744,0.24477748433191854,90,0.0013877412338808284,0.0012685466393518826,-0.8408997569901433,1.515831600317018,0.25545999151813836,0.8517261575920986,2.7606755538776087,2.9870361401887857,Real
21,3,room,0.243863200288494,0.25497431139960514,90,0.0015156472369194569,0.0015424053063199993,-0.31557668229986885,0.7227525159487231,0.40567885477537685,6.399908080315618,-1.4527894754964827,0.43921429200064716,Real
22,2,room,0.24477748433191854,0.25588859544302966,90,0.0013831500724869978,0.0014139741772046994,-0.8143435083296897,1.476023109549604,0.27115712818010207,0.8495456079341293,2.7753332099847037,2.978629555352392,Real
14,0,bicycle,0.24917857177349856,0.2658452384401652,60,0.0016854315551803158,0.001599628097624502,0.4031967609379637,0.06025711194133197,0.5077885922998414,-4.25575429110089,3.514715904703544,1.3753552108901868,Real
12,1,bicycle,0.25282295265770593,0.27282295265770595,50,0.0015077190295342178,0.0015173066239369435,0.4871137125709319,-0.12176146823600942,0.6145135854145622,-1.7022990247524947,5.559693378972671,1.8885995263452122,Real
22,3,room,0.25497431139960514,0.26608542251071626,90,0.001513180252071275,0.0017680880439711595,-0.3458780459741719,0.7681793005460342,0.39465887925264764,6.413294086968762,-1.4173816719593098,0.4462639245498221,Real
23,2,room,0.25588859544302966,0.2669997065541408,90,0.0013794949215856051,0.0013038968465527928,-0.7909084594590693,1.4413309096015225,0.2846224027105869,0.84736505827616,2.7899908660917996,2.9702229705159975,Real
15,0,bicycle,0.2658452384401652,0.2825119051068319,60,0.001684288097230063,0.001711706844037622,0.4817130268586576,-0.06399359781215391,0.5538912188802261,-4.235239037235281,3.5480764979284074,1.379243327986002,Real
23,3,room,0.26608542251071626,0.2771965336218274,90,0.0015116115253014358,0.0016836748331444098,-0.363877343761251,0.7952841379770687,0.3885841551720014,6.426680093621905,-1.3819738684221368,0.453313557098997,Real
24,2,room,0.2669997065541408,0.2781108176652519,90,0.0013764715434712127,0.0013701253604113523,-0.7689801097463153,1.4092693020740232,0.2968639009177656,0.8451845086181908,2.804648522198895,2.9618163856796036,Real
13,1,bicycle,0.27282295265770595,0.29282295265770597,50,0.0015068116240051829,0.0015725220280161673,0.4544977101325864,-0.07131315448560692,0.5949755924997875,-1.6597878052599084,5.5774223076802585,1.8781626023909896,Real
24,3,room,0.2771965336218274,0.2883076447329385,90,0.0015105549725062267,0.0015392664208658275,-0.3751192432229542,0.8123122123036796,0.3851446147978227,6.4400661002750486,-1.3465660648849642,0.460363189648172,Real
25,2,room,0.2781108176652519,0.28922192877636305,90,0.0013738734203634822,0.0014060616779493682,-0.7474390619853232,1.3781261354243934,0.30857129835550234,0.8430039589602216,2.8193061783059905,2.9534098008432093,Real
16,0,bicycle,0.2825119051068319,0.29917857177349855,60,0.0016844886964971332,0.0016049687577389146,0.49533045073031623,-0.08724660454579206,0.5631889675742215,-4.214723783369672,3.5814370911532714,1.3831314450818173,Real
25,3,room,0.2883076447329385,0.29941875584404964,90,0.0015119231792457004,0.0014419943637395424,-0.37161663893071395,0.816733773359817,0.3824120941289073,6.453452106928191,-1.3111582613477915,0.46741282219734703,Real
26,2,room,0.28922192877636305,0.3003330398874742,90,0.001371552911218872,0.0014027378747902058,-0.7254505070839179,1.346637569546036,0.3202480743420669,0.8408234093022523,2.833963834413086,2.9450032160068154,Real
14,1,bicycle,0.29282295265770597,0.312822952657706,50,0.0015047896203058873,0.001548593431667979,0.4457114143586828,-0.05840503594839479,0.5898697574790405,-1.6172765857673221,5.5951512363878475,1.8677256784367677,Real
17,0,bicycle,0.29917857177349855,0.3158452384401652,60,0.0016851364954929286,0.0015614243657321404,0.49748539013776405,-0.09253203823348322,0.565775736595439,-4.194208529504062,3.614797684378134,1.3870195621776324,Real
26,3,room,0.29941875584404964,0.31052986695516077,90,0.001511357288570394,0.0016247942315913981,-0.3713065824337152,0.8187333128952132,0.3853180678743014,6.466838113581335,-1.2757504578106187,0.47446245474652193,Real
27,2,room,0.3003330398874742,0.3114441509985853,90,0.0013555422635605691,0.0013984402016247028,-0.9008678379335701,1.6253849718037146,0.18094445245828794,0.838642859644283,2.8486214905201814,2.936596631170421,Real
27,3,room,0.31052986695516077,0.3216409780662719,90,0.0015195748751357934,0.0014121791363746869,-0.10337264210908802,0.4137789824434052,0.5643676134398644,6.480224120234478,-1.2403426542734457,0.4815120872956969,Real
28,2,room,0.3114441509985853,0.32255526210969643,90,0.0013658967935239873,0.0015405680931588743,-0.6788792119355974,1.2916161039954182,0.30734453216128405,0.8364623099863138,2.863279146627277,2.9281900463340267,Real
15,1,bicycle,0.312822952657706,0.332822952657706,50,0.0014845516628480783,0.0015032880528788397,0.2518220025420841,0.21218279920178967,0.47881939561714376,-1.574765366274736,5.612880165095435,1.8572887544825454,Real
18,0,bicycle,0.3158452384401652,0.3325119051068319,60,0.0016964834746401036,0.0018334168848526803,0.16127796850965212,0.4190181641566317,0.3728213542666608,-4.173693275638453,3.648158277602998,1.3909076792734478,Real
28,3,room,0.3216409780662719,0.332752089177383,90,0.0015242145964380668,0.0015880540363413542,-0.1283697767743955,0.4727975445735368,0.5555975148239972,6.493610126887622,-1.2049348507362727,0.48856171984487184,Real
29,2,room,0.32255526210969643,0.33366637322080756,90,0.0013635568075603848,0.0014122544622359244,-0.656707815851327,1.2597669615784268,0.31916027285378257,0.8342817603283446,2.8779368027343724,2.919783461497633,Real
19,0,bicycle,0.3325119051068319,0.34917857177349854,60,0.001701278929659375,0.0016783695315532152,0.40658006465141927,0.04160000433161665,0.5177390598562487,-4.153178021772844,3.681518870827861,1.3947957963692632,Real
29,3,room,0.332752089177383,0.34386320028849415,90,0.0015231938909005,0.0015897155190601417,-0.13785897556655444,0.4886220552475416,0.5548138308828097,6.506996133540765,-1.1695270471991,0.49561135239404686,Real
16,1,bicycle,0.332822952657706,0.352822952657706,50,0.0014838876040682307,0.0014134240760194526,0.3396540512006364,0.08759487573609767,0.5186869772352276,-1.5322541467821498,5.630609093803022,1.8468518305283235,Real
30,2,room,0.33366637322080756,0.3447774843319187,90,0.001361347904341697,0.0013353767515795311,-0.6326136252011919,1.2252365109978878,0.3324584110230738,0.8321012106703752,2.8925944588414674,2.9113768766612385,Real
30,3,room,0.34386320028849415,0.3549743113996053,90,0.0015204919510858161,0.0016380709443205859,-0.23300388321771953,0.631935210571239,0.5356427750787511,6.520382140193908,-1.1341192436619272,0.5026609849432218,Real
31,2,room,0.3447774843319187,0.3558885954430298,90,0.001359201950799329,0.001460594852918861,-0.6053420958093845,1.1862427223586254,0.34799573350071616,0.829920661012406,2.9072521149485633,2.9029702918248446,Real
20,0,bicycle,0.34917857177349854,0.3658452384401652,60,0.0017018697342387852,0.0017087378745028346,0.4122292061241279,0.03089364398077553,0.5223348166467232,-4.132662767907234,3.714879464052725,1.3986839134650784,Real
17,1,bicycle,0.352822952657706,0.37282295265770604,50,0.001481773138969794,0.0015239279180698276,0.33434618792918835,0.09513681806355877,0.5157141241453654,-1.4897429272895635,5.64833802251061,1.8364149065741011,Real
31,3,room,0.3549743113996053,0.3660854225107164,90,0.0015200114031231231,0.0018270040662414432,-0.23072882972602654,0.6298446215302395,0.535867247881091,6.533768146847051,-1.0987114401247544,0.5097106174923967,Real
32,2,room,0.3558885954430298,0.36699970655414094,90,0.001357033473840983,0.0014803570862206912,-0.5731638082957273,1.1403340183543966,0.36682715567880186,0.8277401113544368,2.9219097710556587,2.8945637069884502,Real
21,0,bicycle,0.3658452384401652,0.38251190510683186,60,0.0017023140973925666,0.0015583916627472229,0.4115837368621462,0.02981817188850039,0.5234455252057654,-4.112147514041625,3.7482400572775885,1.4025720305608935,Real
32,3,room,0.3660854225107164,0.37719653362182753,90,0.0015193309431283312,0.001563126106108946,-0.22840391465410845,0.6282473129608765,0.535711811617054,6.547154153500195,-1.0633036365875816,0.5167602500415717,Real
33,2,room,0.36699970655414094,0.37811081766525206,90,0.0013547248217184863,0.00122979979245048,-0.5335542942581317,1.08393671412524,0.3905024039406794,0.8255595616964675,2.9365674271627538,2.8861571221520563,Real
18,1,bicycle,0.37282295265770604,0.39282295265770606,50,0.0014790119202063362,0.0016441052666744517,0.3579358902789644,0.05835232499871848,0.5309318667181417,-1.4472317077969772,5.666066951218198,1.825977982619879,Real
33,3,room,0.37719653362182753,0.38830764473293866,90,0.0015183089022079571,0.0014613319092550065,-0.22624156191382555,0.6278632792624274,0.5347841257520556,6.560540160153337,-1.0278958330504087,0.5238098825907467,Real
34,2,room,0.37811081766525206,0.3892219287763632,90,0.0013520998945583177,0.0014113651759604016,-0.48259188579885837,1.011503465736678,0.4214381355139768,0.8233790120384983,2.9512250832698492,2.877750537315662,Real
22,0,bicycle,0.38251190510683186,0.3991785717734985,60,0.001704486945570908,0.0016504205659074915,0.44463096633430255,-0.0246400621471482,0.5462220745489548,-4.091632260176016,3.781600650502452,1.406460147656709,Real
34,3,room,0.38830764473293866,0.3994187558440498,90,0.0015166465266944484,0.0015137775261619974,-0.22453213322260385,0.6299600812616799,0.5323538246007348,6.573926166806481,-0.9924880295132361,0.5308595151399216,Real
35,2,room,0.3892219287763632,0.4003330398874743,90,0.0013488722694338208,0.0014159361288543595,-0.413725852986318,0.9137705556985669,0.4636817359633841,0.821198462380529,2.9658827393769447,2.869343952479268,Real
19,1,bicycle,0.39282295265770606,0.4128229526577061,50,0.0014742939655374586,0.0015871610917643484,0.40838889440393034,-0.02190048841046525,0.5661686287960068,-1.404720488304391,5.683795879925786,1.8155410586656566,Real
23,0,bicycle,0.3991785717734985,0.4158452384401652,60,0.001703933661577561,0.0017143588164038126,0.3993650340192212,0.0421561463845805,0.5222559316701794,-4.071117006310406,3.8149612437273155,1.4103482647525243,Real
35,3,room,0.3994187558440498,0.4105298669551609,90,0.0015136319571101308,0.0013153198707023155,-0.2235237534523607,0.6368625660710543,0.526940636818491,6.587312173459624,-0.9570802259760632,0.5379091476890966,Real
36,2,room,0.4003330398874743,0.41144415099858545,90,0.001344529179028286,0.0013176226009817605,-0.31499126832627483,0.7738175063450438,0.5246406405762405,0.8190179127225597,2.98054039548404,2.8609373676428738,Real
36,3,room,0.4105298669551609,0.42164097806627204,90,0.0015071766067432952,0.0014299529910951443,-0.22305397065201477,0.6540251926465321,0.5146874337865777,6.600698180112768,-0.9216724224388904,0.5449587802382715,Real
37,2,room,0.41144415099858545,0.42255526210969657,90,0.0013410661063316847,0.00147066999757709,-0.41640725745061263,0.9199299738208152,0.461864271932542,0.8163382802025582,2.994279907225022,2.8512256358378143,Real
20,1,bicycle,0.4128229526577061,0.4328229526577061,50,0.0014636474374406466,0.0015696132081191518,0.6475781198377192,-0.38888918037758735,0.7151850063108381,-1.3622092688118048,5.701524808633374,1.8051041347114345,Real
24,0,bicycle,0.4158452384401652,0.43251190510683185,60,0.0017028823918425555,0.0016085022344039528,0.29756748913424513,0.19286733166846473,0.46803495579722726,-4.050601752444797,3.848321836952179,1.4142363818483394,Real
37,3,room,0.42164097806627204,0.43275208917738317,90,0.0015136319571101306,0.0014677517017700555,-0.22352375345236075,0.6368625660710544,0.526940636818491,6.610491730387672,-0.885094961458055,0.5519423871667719,Real
38,2,room,0.42255526210969657,0.4336663732208077,90,0.0013382286377087722,0.001323725307725879,-0.48735664020574215,1.0224485189849353,0.41820857061035244,0.8136586476825566,3.0080194189660032,2.8415139040327544,Real
25,0,bicycle,0.43251190510683185,0.4491785717734985,60,0.0017039336615775609,0.0017392439623865688,0.39936503401922163,0.04215614638457984,0.5222559316701797,-4.026927029779972,3.8796087799644576,1.4173278183633036,Real
38,3,room,0.43275208917738317,0.4438632002884943,90,0.0015166465266944484,0.0014578527698403951,-0.22453213322260382,0.6299600812616801,0.5323538246007348,6.620285280662575,-0.8485175004772196,0.5589259940952722,Real
21,1,bicycle,0.4328229526577061,0.4528229526577061,50,0.0014739857372848793,0.0014297759310169047,0.4133059647332246,-0.02973971242640128,0.5689691318779196,-1.3184957563709472,5.714980621365173,1.7933347672134958,Real
39,2,room,0.4336663732208077,0.4447774843319188,90,0.001335661384324695,0.001347999939561172,-0.5401025543269667,1.09897863423623,0.3860639735217769,0.8109790151625551,3.0217589307069854,2.831802172227695,Real
39,3,room,0.4438632002884943,0.4549743113996054,90,0.0015183089022079573,0.0015353645856237342,-0.22624156191382558,0.6278632792624275,0.5347841257520556,6.63007883093748,-0.8119400394963843,0.5659096010237726,Real
40,2,room,0.4447774843319188,0.45588859544302995,90,0.0013331612723585708,0.0013159774972986754,-0.5813638710909822,1.159170272286696,0.36126912839143355,0.8082993826425536,3.035498442447967,2.822090440422635,Real
26,0,bicycle,0.4491785717734985,0.4658452384401652,60,0.0017044869455709083,0.0016448334003963956,0.4446309663343022,-0.02464006214714771,0.5462220745489546,-4.003252307115148,3.9108957229767363,1.4204192548782677,Real
22,1,bicycle,0.4528229526577061,0.47282295265770613,50,0.0014780727460288199,0.0013846294477495142,0.319717831086699,0.1134336354480689,0.5108667758515006,-1.2747822439300893,5.728436434096973,1.7815653997155576,Real
40,3,room,0.4549743113996054,0.46608542251071655,90,0.0015193309431283312,0.0014275456489769938,-0.2284039146541084,0.6282473129608764,0.535711811617054,6.639872381212383,-0.7753625785155489,0.572893207952273,Real
41,2,room,0.45588859544302995,0.4669997065541411,90,0.001330598258032092,0.0013321547107632877,-0.6151674182472964,1.2088123383516065,0.3413361003270885,0.805619750122552,3.049237954188949,2.8123787086175756,Real
